037039|C00024869|02012|2013|334|25854|76
037040|C00024869|02012|2013|334|26188|77
037041|C00024869|02012|2013|334|26522|78
037042|C00024869|02012|2013|334|26938|79
037043|C00024869|02012|2013|334|27354|80
037044|C00024869|02012|2013|334|27770|81
037045|C00024869|02012|2013|334|28104|82
037046|C00024869|02012|2013|334|28438|83
037047|C00024869|02012|2013|334|28772|84
037048|C00024869|02012|2013|334|29106|85
037049|C00024869|02012|2013|334|29440|86
037050|C00024869|02012|2013|334|29790|87
037051|C00024869|02012|2013|334|30040|88
037052|C00024869|02012|2013|334|30374|89
037053|C00024869|02012|2013|334|30708|90
037054|C00024869|02012|2013|334|31124|91
037055|C00024869|02012|2013|334|31458|92
037056|C00024869|02012|2013|334|31792|93
037057|C00024869|02012|2013|334|32208|94
037058|C00024869|02012|2013|334|32542|95
079699|C00024869|02012|2013|334|32876|96
079700|C00024869|02012|2013|334|33292|97
079701|C00024869|02012|2013|334|33626|98
079702|C00024869|02012|2013|334|33960|99
079703|C00024869|02012|2013|334|34294|100
079704|C00024869|02012|2013|334|34628|101
079705|C00024869|02012|2013|334|35044|102
079706|C00024869|02012|2013|334|35460|103
079707|C00024869|02012|2013|334|35876|104
079708|C00024869|02012|2013|334|36126|105
079709|C00024869|02012|2013|334|36501|106
079710|C00024869|02012|2013|334|36917|107
079711|C00024869|02012|2013|334|37251|108
079712|C00024869|02012|2013|334|37451|109
079713|C00024869|02012|2013|334|37785|110
079714|C00024869|02012|2013|334|38119|111
079715|C00024869|02012|2013|334|38453|112
079716|C00024869|02012|2013|334|38787|113
079717|C00024869|02012|2013|334|39037|114
079718|C00024869|02012|2013|334|39371|115
079719|C00024869|02012|2013|334|39621|116
079720|C00024869|02012|2013|334|39955|117
079721|C00024869|02012|2013|334|40371|118
079723|C00024869|02012|2013|334|40787|119
079724|C00024869|02012|2013|334|41121|120
079725|C00024869|02012|2013|334|41455|121
079726|C00024869|02012|2013|334|41871|122
079727|C00024869|02012|2013|334|42205|123
079728|C00024869|02012|2013|334|42539|124
079729|C00024869|02012|2013|334|42873|125
079730|C00024869|02012|2013|334|43073|126
079731|C00024869|02012|2013|334|43323|127
079732|C00024869|02012|2013|334|43523|128
079733|C00024869|02012|2013|334|43939|129
079734|C00024869|02012|2013|334|44273|130
079735|C00024869|02012|2013|334|44673|131
079736|C00024869|02012|2013|334|45007|132
079737|C00024869|02012|2013|334|45341|133
079738|C00024869|02012|2013|334|45691|134
079739|C00024869|02012|2013|334|46025|135
079740|C00024869|02012|2013|334|46359|136
079741|C00024869|02012|2013|334|46693|137
079742|C00024869|02012|2013|334|47027|138
079743|C00024869|02012|2013|334|47277|139
079744|C00024869|02012|2013|334|47611|140
079745|C00024869|02012|2013|334|47945|141
079746|C00024869|02012|2013|334|48295|142
079747|C00024869|02012|2013|334|48545|143
079748|C00024869|02012|2013|334|48879|144
079749|C00024869|02012|2013|334|49213|145
079750|C00024869|02012|2013|334|49547|146
079751|C00024869|02012|2013|334|49881|147
079752|C00024869|02012|2013|334|50215|148
079753|C00024869|02012|2013|334|50424|149
079754|C00024869|02012|2013|334|50840|150
079755|C00024869|02012|2013|334|51256|151
079756|C00024869|02012|2013|334|51456|152
079757|C00024869|02012|2013|334|51656|153
079758|C00024869|02012|2013|334|52072|154
079759|C00024869|02012|2013|334|52406|155
079760|C00024869|02012|2013|334|52740|156
079761|C00024869|02012|2013|334|53074|157
079762|C00024869|02012|2013|334|53490|158
079763|C00024869|02012|2013|334|53824|159
079764|C00024869|02012|2013|334|54158|160
079765|C00024869|02012|2013|334|54574|161
079766|C00024869|02012|2013|334|54908|162
079767|C00024869|02012|2013|334|55242|163
079768|C00024869|02012|2013|334|55576|164
079769|C00024869|02012|2013|334|55910|165
079770|C00024869|02012|2013|334|56244|166
079771|C00024869|02012|2013|334|56544|167
079772|C00024869|02012|2013|334|56960|168
079773|C00024869|02012|2013|334|57210|169
079774|C00024869|02012|2013|334|57544|170
079775|C00024869|02012|2013|334|57878|171
079776|C00024869|02012|2013|334|58212|172
079777|C00024869|02012|2013|334|58612|173
079778|C00024869|02012|2013|334|59028|174
079779|C00024869|02012|2013|334|59278|175
079780|C00024869|02012|2013|334|59612|176
079781|C00024869|02012|2013|334|59946|177
079782|C00024869|02012|2013|334|60280|178
079783|C00024869|02012|2013|334|60614|179
079784|C00024869|02012|2013|334|60814|180
079785|C00024869|02012|2013|334|61114|181
079786|C00024869|02012|2013|334|61448|182
079787|C00024869|02012|2013|334|61782|183
079788|C00024869|02012|2013|334|62198|184
079789|C00024869|02012|2013|334|62614|185
079790|C00024869|02012|2013|334|62948|186
079791|C00024869|02012|2013|334|63282|187
079792|C00024869|02012|2013|334|63616|188
079793|C00024869|02012|2013|334|63950|189
079794|C00024869|02012|2013|334|64366|190
079795|C00024869|02012|2013|334|64782|191
079796|C00024869|02012|2013|334|65032|192
079797|C00024869|02012|2013|334|65282|193
079798|C00024869|02012|2013|334|65616|194
079799|C00024869|02012|2013|334|65950|195
079800|C00024869|02012|2013|334|66284|196
079801|C00024869|02012|2013|334|66618|197
079802|C00024869|02012|2013|334|66952|198
079803|C00024869|02012|2013|334|67286|199
083380|C00024869|02012|2013|334|67620|200
083381|C00024869|02012|2013|334|67954|201
083382|C00024869|02012|2013|334|68288|202
083383|C00024869|02012|2013|334|68497|203
083384|C00024869|02012|2013|334|68831|204
083385|C00024869|02012|2013|334|69165|205
083386|C00024869|02012|2013|334|69581|206
083387|C00024869|02012|2013|334|69997|207
083388|C00024869|02012|2013|334|70197|208
083389|C00024869|02012|2013|334|70397|209
083390|C00024869|02012|2013|334|70813|210
083391|C00024869|02012|2013|334|71147|211
083392|C00024869|02012|2013|334|71563|212
083393|C00024869|02012|2013|334|71979|213
083394|C00024869|02012|2013|334|72313|214
083395|C00024869|02012|2013|334|72647|215
083396|C00024869|02012|2013|334|72981|216
083397|C00024869|02012|2013|334|73397|217
083398|C00024869|02012|2013|334|73813|218
083399|C00024869|02012|2013|334|74229|219
083400|C00024869|02012|2013|334|74563|220
083401|C00024869|02012|2013|334|74897|221
083402|C00024869|02012|2013|334|75231|222
083403|C00024869|02012|2013|334|75565|223
083404|C00024869|02012|2013|334|75899|224
083405|C00024869|02012|2013|334|76315|225
083406|C00024869|02012|2013|334|76731|226
083407|C00024869|02012|2013|334|77065|227
083408|C00024869|02012|2013|334|77399|228
083409|C00024869|02012|2013|334|77733|229
083410|C00024869|02012|2013|334|78067|230
083411|C00024869|02012|2013|334|78317|231
083412|C00024869|02012|2013|334|78567|232
083413|C00024869|02012|2013|334|78901|233
083414|C00024869|02012|2013|334|79317|234
083415|C00024869|02012|2013|334|79567|235
083416|C00024869|02012|2013|334|79817|236
083417|C00024869|02012|2013|334|80151|237
083418|C00024869|02012|2013|334|80485|238
083419|C00024869|02012|2013|334|80819|239
083420|C00024869|02012|2013|334|81153|240
083421|C00024869|02012|2013|334|81487|241
083422|C00024869|02012|2013|334|81821|242
083423|C00024869|02012|2013|334|82237|243
083424|C00024869|02012|2013|334|82571|244
083425|C00024869|02012|2013|334|82987|245
083426|C00024869|02012|2013|334|83362|246
083427|C00024869|02012|2013|334|83778|247
083428|C00024869|02012|2013|334|84028|248
083429|C00024869|02012|2013|334|84362|249
083430|C00024869|02012|2013|334|84696|250
083431|C00024869|02012|2013|334|85030|251
083432|C00024869|02012|2013|334|85364|252
083433|C00024869|02012|2013|334|85664|253
083434|C00024869|02012|2013|334|86080|254
083435|C00024869|02012|2013|334|86330|255
083436|C00024869|02012|2013|334|86664|256
083437|C00024869|02012|2013|334|86998|257
083438|C00024869|02012|2013|334|87398|258
083439|C00024869|02012|2013|334|87732|259
083440|C00024869|02012|2013|334|88148|260
083441|C00024869|02012|2013|334|88398|261
083442|C00024869|02012|2013|334|88732|262
083443|C00024869|02012|2013|334|89066|263
083444|C00024869|02012|2013|334|89400|264
083445|C00024869|02012|2013|334|89816|265
083446|C00024869|02012|2013|334|90150|266
083447|C00024869|02012|2013|334|90350|267
083448|C00024869|02012|2013|334|90684|268
083449|C00024869|02012|2013|334|91100|269
083450|C00024869|02012|2013|334|91434|270
083451|C00024869|02012|2013|334|91768|271
083452|C00024869|02012|2013|334|92102|272
083453|C00024869|02012|2013|334|92518|273
083454|C00024869|02012|2013|334|92852|274
083455|C00024869|02012|2013|334|93186|275
083456|C00024869|02012|2013|334|93520|276
083457|C00024869|02012|2013|334|93720|277
083458|C00024869|02012|2013|334|93970|278
083459|C00024869|02012|2013|334|94170|279
083460|C00024869|02012|2013|334|94504|280
083461|C00024869|02012|2013|334|94904|281
083462|C00024869|02012|2013|334|95320|282
083463|C00024869|02012|2013|334|95654|283
083464|C00024869|02012|2013|334|96004|284
083465|C00024869|02012|2013|334|96338|285
083466|C00024869|02012|2013|334|96672|286
083467|C00024869|02012|2013|334|96872|287
083468|C00024869|02012|2013|334|97206|288
083469|C00024869|02012|2013|334|97540|289
083470|C00024869|02012|2013|334|97890|290
083471|C00024869|02012|2013|334|98140|291
083472|C00024869|02012|2013|334|98474|292
083473|C00024869|02012|2013|334|98808|293
083474|C00024869|02012|2013|334|99142|294
083475|C00024869|02012|2013|334|99476|295
083476|C00024869|02012|2013|334|99810|296
083477|C00024869|02012|2013|334|100144|297
083478|C00024869|02012|2013|334|100394|298
083479|C00024869|02012|2013|334|100728|299
011450|C00384818|02021|2013|833|833|1
030248|C00384818|02021|2013|416|1249|2
032337|C00384818|02021|2013|416|1665|3
047927|C00384818|02021|2013|416|2081|4
029667|C00042622|02025|2013|1000|1000|1
029668|C00042622|02025|2013|1000|2000|2
011481|C00384818|02030|2013|833|833|1
018523|C00401299|02030|2013|384|1217|2
030259|C00384818|02030|2013|416|1633|3
032330|C00384818|02030|2013|416|2049|4
047920|C00384818|02030|2013|416|2465|5
049597|C00401299|02030|2013|416|3041|6
063839|C00137265|02030|2013|416|3457|7
067469|C00369033|02030|2013|416|6057|8
067471|C00369033|02030|2013|416|8657|9
054251|C00193623|02035|2013|200|200|1
034906|C00032698|02038|2013|350|350|1
045032|C00401224|02043|2013|100|100|1
054518|C00458828|02043|2013|100|2600|2
054519|C00458828|02043|2013|100|700|3
054520|C00458828|02043|2013|100|2600|4
060622|C00048702|02043|2013|225|2825|5
062417|C00338020|02052|2013|250|250|1
022716|C00158881|02053|2013|250|250|1
032061|C00158881|02053|2013|250|500|2
053325|C00158881|02053|2013|250|750|3
076136|C00003418|02062|2013|250|250|1
011477|C00384818|02067|2013|250|250|1
030243|C00384818|02067|2013|250|500|2
032325|C00384818|02067|2013|250|750|3
047943|C00384818|02067|2013|250|1000|4
022691|C00158881|02081|2013|250|250|1
032118|C00158881|02081|2013|250|500|2
038872|C00408088|02081|2013|250|600|3
053352|C00158881|02081|2013|250|850|4
063031|C00137265|02081|2013|250|1250|5
063836|C00137265|02081|2013|250|1650|6
019621|C00502575|02090|2013|2600|2600|1
032135|C00158881|02090|2013|350|2950|2
041769|C00003418|02090|2013|500|3450|3
053355|C00158881|02090|2013|350|3800|4
077358|C00003418|02090|2013|500|4300|5
038894|C00408088|02108|2013|2400|2400|1
029679|C00012245|02109|2013|416|416|1
056412|C00113241|02109|2013|250|666|2
056413|C00113241|02109|2013|250|916|3
078161|C00003418|02109|2013|250|1916|4
082801|C00012245|02109|2013|416|2332|5
006010|C00151340|02110|2013|1500|1500|1
006018|C00151340|02110|2013|209|1709|2
029742|C00012245|02110|2013|416|2125|3
034136|C00151340|02110|2013|209|2334|4
038797|C00408088|02110|2013|416|2934|5
053976|C00401224|02110|2013|250|3184|6
054476|C00458828|02110|2013|250|1284|7
054477|C00458828|02110|2013|250|3184|8
054524|C00458828|02110|2013|416|5684|9
054525|C00458828|02110|2013|250|3784|10
054526|C00458828|02110|2013|250|5684|11
054597|C00458828|02110|2013|250|3784|12
054598|C00458828|02110|2013|250|5684|13
056685|C00151340|02110|2013|250|5892|14
081094|C00151340|02110|2013|209|6101|15
081110|C00151340|02110|2013|250|7601|16
082755|C00012245|02110|2013|250|8017|17
082813|C00012245|02110|2013|250|8267|18
054521|C00458828|02111|2013|-1900|-1900|1
054522|C00458828|02111|2013|-1900|0|2
003640|C00211318|02116|2013|700|700|1
036898|C00357863|02116|2013|384|1084|2
054265|C00193623|02116|2013|700|3584|3
077071|C00003418|02116|2013|700|4584|4
038995|C00500843|02118|2013|2500|2500|1
070439|C00401224|02118|2013|1000|3500|2
027416|C00042622|02127|2013|219|219|1
037085|C00042622|02127|2013|219|485|2
022728|C00158881|02132|2013|250|250|1
032071|C00158881|02132|2013|250|500|2
040540|C00003632|02132|2013|250|710|3
053315|C00158881|02132|2013|250|960|4
029109|C00401224|02134|2013|1|1|1
043286|C00401224|02134|2013|1|2|2
043287|C00401224|02134|2013|1|3|3
000276|C00285171|02138|2013|2600|2600|1
000310|C00285171|02138|2013|2600|5200|2
013248|C00514893|02138|2013|2600|7800|3
016468|C00318196|02138|2013|2600|8800|4
016500|C00318196|02138|2013|2600|11400|5
021816|C00433136|02138|2013|2600|14000|6
022171|C00462861|02138|2013|2600|16600|7
022172|C00462861|02138|2013|2600|19200|8
022209|C00462861|02138|2013|2600|21800|9
049270|C00193433|02138|2013|2600|23800|10
051913|C00541243|02138|2013|2600|24800|11
069477|C00495028|02138|2013|2600|25100|12
000263|C00285171|02139|2013|2600|2600|1
034528|C00401224|02139|2013|15|2615|2
034529|C00401224|02139|2013|15|2627|3
034530|C00401224|02139|2013|15|2651|4
062124|C00016683|02139|2013|24|2859|5
081844|C00016683|02139|2013|24|3067|6
034254|C00401224|02140|2013|25|25|1
048998|C00193433|02140|2013|25|225|2
061946|C00016683|02140|2013|200|433|3
065470|C00419978|02140|2013|200|933|4
081937|C00016683|02140|2013|208|1141|5
018618|C00000422|02143|2013|500|500|1
018633|C00000422|02143|2013|500|1000|2
018893|C00336388|02143|2013|500|3600|3
030807|C00475392|02143|2013|500|1200|4
030808|C00475392|02143|2013|500|3600|5
034274|C00401224|02143|2013|500|3601|6
034275|C00401224|02143|2013|500|3602|7
027435|C00042622|02149|2013|400|400|1
079313|C00000901|02155|2013|250|250|1
018894|C00336388|02167|2013|2600|2600|1
000300|C00285171|02169|2013|2600|2600|1
029662|C00042622|02169|2013|400|3000|2
044924|C00364158|02180|2013|209|209|1
047490|C00364158|02180|2013|209|418|2
027436|C00042622|02185|2013|386|386|1
029675|C00042622|02185|2013|249|635|2
037086|C00042622|02185|2013|383|1018|3
037099|C00042622|02185|2013|249|1267|4
034550|C00401224|02186|2013|1|1|1
063034|C00137265|02186|2013|1|201|2
063841|C00137265|02186|2013|200|401|3
066787|C00369033|02199|2013|2400|2400|1
069068|C00027466|02199|2013|2400|34800|2
039597|C00542407|02343|2013|250|250|1
